Building Name,Floor Number,Short Name of Space,Full Name of Space,Space Type,Capacity,Space Function,Level Number,Calculated Square Footage,X,Y,building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number
TAY,1,105,TAY105,Classroom,46,Religion Classroom,1,617,-111.782033,43.816769,22,35,105 Lecture Hall,540,60,Taylor,TAY,105
TAY,1,105,TAY105,Classroom,46,Religion Classroom,1,617,-111.782033,43.816769,22,35,105 Lecture Hall,465,60,Taylor,TAY,105
TAY,1,105,TAY105,Classroom,46,Religion Classroom,1,617,-111.782033,43.816769,22,35,105 Lecture Hall,690,60,Taylor,TAY,105
TAY,1,105,TAY105,Classroom,46,Religion Classroom,1,617,-111.782033,43.816769,22,35,105 Lecture Hall,615,60,Taylor,TAY,105
TAY,1,105,TAY105,Classroom,46,Religion Classroom,1,617,-111.782033,43.816769,22,35,105 Lecture Hall,915,60,Taylor,TAY,105
TAY,1,105,TAY105,Classroom,46,Religion Classroom,1,617,-111.782033,43.816769,22,35,105 Lecture Hall,765,60,Taylor,TAY,105
TAY,1,106,TAY106,Classroom,46,Religion Classroom,1,617,-111.782114,43.816769,22,36,106 Lecture Hall,465,60,Taylor,TAY,106
TAY,1,106,TAY106,Classroom,46,Religion Classroom,1,617,-111.782114,43.816769,22,36,106 Lecture Hall,540,60,Taylor,TAY,106
TAY,1,106,TAY106,Classroom,46,Religion Classroom,1,617,-111.782114,43.816769,22,36,106 Lecture Hall,915,60,Taylor,TAY,106
TAY,1,106,TAY106,Classroom,46,Religion Classroom,1,617,-111.782114,43.816769,22,36,106 Lecture Hall,840,60,Taylor,TAY,106
TAY,1,106,TAY106,Classroom,46,Religion Classroom,1,617,-111.782114,43.816769,22,36,106 Lecture Hall,615,60,Taylor,TAY,106
TAY,1,106,TAY106,Classroom,46,Religion Classroom,1,617,-111.782114,43.816769,22,36,106 Lecture Hall,765,60,Taylor,TAY,106
TAY,1,106,TAY106,Classroom,46,Religion Classroom,1,617,-111.782114,43.816769,22,36,106 Lecture Hall,690,60,Taylor,TAY,106
TAY,1,111,TAY111,Classroom,46,Conference Room,1,555,-111.782194,43.816766,22,37,111 Lecture Hall,540,60,Taylor,TAY,111
TAY,1,111,TAY111,Classroom,46,Conference Room,1,555,-111.782194,43.816766,22,37,111 Lecture Hall,765,60,Taylor,TAY,111
TAY,1,111,TAY111,Classroom,46,Conference Room,1,555,-111.782194,43.816766,22,37,111 Lecture Hall,465,60,Taylor,TAY,111
TAY,1,111,TAY111,Classroom,46,Conference Room,1,555,-111.782194,43.816766,22,37,111 Lecture Hall,690,60,Taylor,TAY,111
TAY,1,111,TAY111,Classroom,46,Conference Room,1,555,-111.782194,43.816766,22,37,111 Lecture Hall,615,60,Taylor,TAY,111
TAY,1,111,TAY111,Classroom,46,Conference Room,1,555,-111.782194,43.816766,22,37,111 Lecture Hall,840,60,Taylor,TAY,111
TAY,1,100,TAY100,Classroom,48,Religion Classroom,1,696,-111.782074,43.816905,22,34,100 Lecture Hall,765,60,Taylor,TAY,100
TAY,1,100,TAY100,Classroom,48,Religion Classroom,1,696,-111.782074,43.816905,22,34,100 Lecture Hall,465,60,Taylor,TAY,100
TAY,1,100,TAY100,Classroom,48,Religion Classroom,1,696,-111.782074,43.816905,22,34,100 Lecture Hall,540,60,Taylor,TAY,100
TAY,1,100,TAY100,Classroom,48,Religion Classroom,1,696,-111.782074,43.816905,22,34,100 Lecture Hall,615,60,Taylor,TAY,100
TAY,1,100,TAY100,Classroom,48,Religion Classroom,1,696,-111.782074,43.816905,22,34,100 Lecture Hall,690,60,Taylor,TAY,100
TAY,1,100,TAY100,Classroom,48,Religion Classroom,1,696,-111.782074,43.816905,22,34,100 Lecture Hall,915,60,Taylor,TAY,100
TAY,1,100,TAY100,Classroom,48,Religion Classroom,1,696,-111.782074,43.816905,22,34,100 Lecture Hall,840,60,Taylor,TAY,100
TAY,1,170,TAY170,Cultural Hall,500,Cultural Hall,1,3232,-111.782503,43.817018,22,46,170 Cultural Hall,1050,60,Taylor,TAY,170
TAY,1,160,TAY160,Cultural Hall,287,Cultural Hall,1,1537,-111.782674,43.817034,22,45,160 Cultural Hall,1050,60,Taylor,TAY,160
TAY,1,160,TAY160,Cultural Hall,287,Cultural Hall,1,1537,-111.782674,43.817034,22,45,160 Cultural Hall,720,75,Taylor,TAY,160
TAY,1,180,TAY180,Cultural Hall,287,Cultural Hall,1,1537,-111.782332,43.817034,22,47,180 Cultural Hall,1050,60,Taylor,TAY,180
TAY,1,147,TAY147,Classroom,34,Humanities Classroom,1,699,-111.782933,43.816907,22,43,147 Classroom,915,60,Taylor,TAY,147
TAY,1,147,TAY147,Classroom,34,Humanities Classroom,1,699,-111.782933,43.816907,22,43,147 Classroom,540,60,Taylor,TAY,147
TAY,1,147,TAY147,Classroom,34,Humanities Classroom,1,699,-111.782933,43.816907,22,43,147 Classroom,615,60,Taylor,TAY,147
TAY,1,147,TAY147,Classroom,34,Humanities Classroom,1,699,-111.782933,43.816907,22,43,147 Classroom,840,60,Taylor,TAY,147
TAY,1,147,TAY147,Classroom,34,Humanities Classroom,1,699,-111.782933,43.816907,22,43,147 Classroom,1020,90,Taylor,TAY,147
TAY,1,147,TAY147,Classroom,34,Humanities Classroom,1,699,-111.782933,43.816907,22,43,147 Classroom,690,60,Taylor,TAY,147
TAY,1,147,TAY147,Classroom,34,Humanities Classroom,1,699,-111.782933,43.816907,22,43,147 Classroom,765,60,Taylor,TAY,147
TAY,1,146,TAY146,Classroom,30,Religion Classroom,1,595,-111.782975,43.81677,22,42,146 Lecture Hall,765,60,Taylor,TAY,146
TAY,1,146,TAY146,Classroom,30,Religion Classroom,1,595,-111.782975,43.81677,22,42,146 Lecture Hall,690,60,Taylor,TAY,146
TAY,1,146,TAY146,Classroom,30,Religion Classroom,1,595,-111.782975,43.81677,22,42,146 Lecture Hall,540,60,Taylor,TAY,146
TAY,1,146,TAY146,Classroom,30,Religion Classroom,1,595,-111.782975,43.81677,22,42,146 Lecture Hall,465,60,Taylor,TAY,146
TAY,1,146,TAY146,Classroom,30,Religion Classroom,1,595,-111.782975,43.81677,22,42,146 Lecture Hall,840,60,Taylor,TAY,146
TAY,1,146,TAY146,Classroom,30,Religion Classroom,1,595,-111.782975,43.81677,22,42,146 Lecture Hall,615,60,Taylor,TAY,146
